"Date_Long","Date_Short","MHT","PDF"
"October 25, 2012","2012-10-25","https://yukonassembly.ca/sites/default/files/hansard/33-1-042.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-042.pdf"
"May 10, 2012","2012-05-10","https://yukonassembly.ca/sites/default/files/hansard/33-1-041.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-041.pdf"
"May 9, 2012","2012-05-09","https://yukonassembly.ca/sites/default/files/hansard/33-1-040.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-040.pdf"
"May 8, 2012","2012-05-08","https://yukonassembly.ca/sites/default/files/hansard/33-1-039.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-039.pdf"
"May 7, 2012","2012-05-07","https://yukonassembly.ca/sites/default/files/hansard/33-1-038.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-038.pdf"
"May 3, 2012","2012-05-03","https://yukonassembly.ca/sites/default/files/hansard/33-1-037.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-037.pdf"
"May 2, 2012","2012-05-02","https://yukonassembly.ca/sites/default/files/hansard/33-1-036.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-036.pdf"
"May 1, 2012","2012-05-01","https://yukonassembly.ca/sites/default/files/hansard/33-1-035.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-035.pdf"
"April 30, 2012","2012-04-30","https://yukonassembly.ca/sites/default/files/hansard/33-1-034.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-034.pdf"
"April 26, 2012","2012-04-26","https://yukonassembly.ca/sites/default/files/hansard/33-1-033.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-033.pdf"
"April 25, 2012","2012-04-25","https://yukonassembly.ca/sites/default/files/hansard/33-1-032.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-032.pdf"
"April 24, 2012","2012-04-24","https://yukonassembly.ca/sites/default/files/hansard/33-1-031.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-031.pdf"
"April 23, 2012","2012-04-23","https://yukonassembly.ca/sites/default/files/hansard/33-1-030.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-030.pdf"
"April 19, 2012","2012-04-19","https://yukonassembly.ca/sites/default/files/hansard/33-1-029.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-029.pdf"
"April 18, 2012","2012-04-18","https://yukonassembly.ca/sites/default/files/hansard/33-1-028.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-028.pdf"
"April 17, 2012","2012-04-17","https://yukonassembly.ca/sites/default/files/hansard/33-1-027.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-027.pdf"
"April 16, 2012","2012-04-16","https://yukonassembly.ca/sites/default/files/hansard/33-1-026.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-026.pdf"
"April 12, 2012","2012-04-12","https://yukonassembly.ca/sites/default/files/hansard/33-1-025.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-025.pdf"
"April 11, 2012","2012-04-11","https://yukonassembly.ca/sites/default/files/hansard/33-1-024.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-024.pdf"
"April 10, 2012","2012-04-10","https://yukonassembly.ca/sites/default/files/hansard/33-1-023.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-023.pdf"
"April 5, 2012","2012-04-05","https://yukonassembly.ca/sites/default/files/hansard/33-1-022.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-022.pdf"
"April 4, 2012","2012-04-04","https://yukonassembly.ca/sites/default/files/hansard/33-1-021.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-021.pdf"
"April 3, 2012","2012-04-03","https://yukonassembly.ca/sites/default/files/hansard/33-1-020.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-020.pdf"
"April 2, 2012","2012-04-02","https://yukonassembly.ca/sites/default/files/hansard/33-1-019.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-019.pdf"
"March 28, 2012","2012-03-28","https://yukonassembly.ca/sites/default/files/hansard/33-1-017.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-017.pdf"
"March 28, 2012","2012-03-28","https://yukonassembly.ca/sites/default/files/hansard/33-1-018.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-018.pdf"
"March 27, 2012","2012-03-27","https://yukonassembly.ca/sites/default/files/hansard/33-1-016.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-016.pdf"
"March 26, 2012","2012-03-26","https://yukonassembly.ca/sites/default/files/hansard/33-1-015.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-015.pdf"
"March 22, 2012","2012-03-22","https://yukonassembly.ca/sites/default/files/hansard/33-1-014.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-014.pdf"
"March 21, 2012","2012-03-21","https://yukonassembly.ca/sites/default/files/hansard/33-1-013.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-013.pdf"
"March 20, 2012","2012-03-20","https://yukonassembly.ca/sites/default/files/hansard/33-1-012.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-012.pdf"
"March 19, 2012","2012-03-19","https://yukonassembly.ca/sites/default/files/hansard/33-1-011.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-011.pdf"
"March 15, 2012","2012-03-15","","https://yukonassembly.ca/sites/default/files/hansard/33-1-010.pdf"
"December 15, 2011","2011-12-15","","https://yukonassembly.ca/sites/default/files/hansard/33-1-009.pdf"
"December 14, 2011","2011-12-14","","https://yukonassembly.ca/sites/default/files/hansard/33-1-008.pdf"
"December 13, 2011","2011-12-13","https://yukonassembly.ca/sites/default/files/hansard/33-1-007.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-007.pdf"
"December 12, 2011","2011-12-12","https://yukonassembly.ca/sites/default/files/hansard/33-1-006.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-006.pdf"
"December 8, 2011","2011-12-08","","https://yukonassembly.ca/sites/default/files/hansard/33-1-005.pdf"
"December 7, 2011","2011-12-07","","https://yukonassembly.ca/sites/default/files/hansard/33-1-004.pdf"
"December 6, 2011","2011-12-06","https://yukonassembly.ca/sites/default/files/hansard/33-1-003.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-003.pdf"
"December 5, 2011","2011-12-05","https://yukonassembly.ca/sites/default/files/hansard/33-1-002.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-002.pdf"
"December 1, 2011","2011-12-01","https://yukonassembly.ca/sites/default/files/hansard/33-1-001_0.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-001.pdf"
"March 28, 2011","2011-03-28","https://yukonassembly.ca/sites/default/files/hansard/32-1-283.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-283.pdf"
"March 24, 2011","2011-03-24","https://yukonassembly.ca/sites/default/files/hansard/32-1-282.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-282.pdf"
"March 23, 2011","2011-03-23","https://yukonassembly.ca/sites/default/files/hansard/32-1-281.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-281.pdf"
"March 22, 2011","2011-03-22","https://yukonassembly.ca/sites/default/files/hansard/32-1-280.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-280.pdf"
"March 21, 2011","2011-03-21","https://yukonassembly.ca/sites/default/files/hansard/32-1-279.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-279.pdf"
"March 17, 2011","2011-03-17","https://yukonassembly.ca/sites/default/files/hansard/32-1-278.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-278.pdf"
"March 16, 2011","2011-03-16","https://yukonassembly.ca/sites/default/files/hansard/32-1-277.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-277.pdf"
"March 15, 2011","2011-03-15","https://yukonassembly.ca/sites/default/files/hansard/32-1-276.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-276.pdf"
"March 14, 2011","2011-03-14","https://yukonassembly.ca/sites/default/files/hansard/32-1-275.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-275.pdf"
"March 10, 2011","2011-03-10","https://yukonassembly.ca/sites/default/files/hansard/32-1-274.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-274.pdf"
"March 9, 2011","2011-03-09","https://yukonassembly.ca/sites/default/files/hansard/32-1-273.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-273.pdf"
"March 8, 2011","2011-03-08","https://yukonassembly.ca/sites/default/files/hansard/32-1-272.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-272.pdf"
"March 7, 2011","2011-03-07","https://yukonassembly.ca/sites/default/files/hansard/32-1-271.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-271.pdf"
"March 3, 2011","2011-03-03","https://yukonassembly.ca/sites/default/files/hansard/32-1-270.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-270.pdf"
"March 2, 2011","2011-03-02","https://yukonassembly.ca/sites/default/files/hansard/32-1-269.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-269.pdf"
"March 1, 2011","2011-03-01","https://yukonassembly.ca/sites/default/files/hansard/32-1-268.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-268.pdf"
"February 28, 2011","2011-02-28","https://yukonassembly.ca/sites/default/files/hansard/32-1-267.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-267.pdf"
"February 24, 2011","2011-02-24","https://yukonassembly.ca/sites/default/files/hansard/32-1-266.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-266.pdf"
"February 23, 2011","2011-02-23","https://yukonassembly.ca/sites/default/files/hansard/32-1-265.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-265.pdf"
"February 22, 2011","2011-02-22","https://yukonassembly.ca/sites/default/files/hansard/32-1-264.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-264.pdf"
"February 21, 2011","2011-02-21","https://yukonassembly.ca/sites/default/files/hansard/32-1-263.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-263.pdf"
"February 17, 2011","2011-02-17","https://yukonassembly.ca/sites/default/files/hansard/32-1-262.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-262.pdf"
"February 16, 2011","2011-02-16","https://yukonassembly.ca/sites/default/files/hansard/32-1-261.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-261.pdf"
"February 15, 2011","2011-02-15","https://yukonassembly.ca/sites/default/files/hansard/32-1-260.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-260.pdf"
"February 14, 2011","2011-02-14","https://yukonassembly.ca/sites/default/files/hansard/32-1-259.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-259.pdf"
"February 10, 2011","2011-02-10","https://yukonassembly.ca/sites/default/files/hansard/32-1-258.html","https://yukonassembly.ca/sites/default/files/hansard/32-1-258.pdf"
"February 9, 2011","2011-02-09","https://yukonassembly.ca/sites/default/files/hansard/32-1-257.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-257.pdf"
"February 8, 2011","2011-02-08","https://yukonassembly.ca/sites/default/files/hansard/32-1-256.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-256.pdf"
"February 7, 2011","2011-02-07","https://yukonassembly.ca/sites/default/files/hansard/32-1-255.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-255.pdf"
"February 3, 2011","2011-02-03","https://yukonassembly.ca/sites/default/files/hansard/32-1-254.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-254.pdf"
"November 9, 2010","2010-11-09","https://yukonassembly.ca/sites/default/files/hansard/32-1-253.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-253.pdf"
"November 8, 2010","2010-11-08","https://yukonassembly.ca/sites/default/files/hansard/32-1-252.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-252.pdf"
"November 4, 2010","2010-11-04","https://yukonassembly.ca/sites/default/files/hansard/32-1-251.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-251.pdf"
"November 3, 2010","2010-11-03","https://yukonassembly.ca/sites/default/files/hansard/32-1-250.html","https://yukonassembly.ca/sites/default/files/hansard/32-1-250.pdf"
"November 2, 2010","2010-11-02","https://yukonassembly.ca/sites/default/files/hansard/32-1-249.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-249.pdf"
"November 1, 2010","2010-11-01","https://yukonassembly.ca/sites/default/files/hansard/32-1-248.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-248.pdf"
"October 28, 2010","2010-10-28","https://yukonassembly.ca/sites/default/files/hansard/32-1-247.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-247.pdf"
"October 27, 2010","2010-10-27","https://yukonassembly.ca/sites/default/files/hansard/32-1-246.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-246.pdf"
"October 26, 2010","2010-10-26","https://yukonassembly.ca/sites/default/files/hansard/32-1-245.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-245.pdf"
"October 25, 2010","2010-10-25","https://yukonassembly.ca/sites/default/files/hansard/32-1-244.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-244.pdf"
"October 21, 2010","2010-10-21","https://yukonassembly.ca/sites/default/files/hansard/32-1-243.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-243.pdf"
"October 20, 2010","2010-10-20","https://yukonassembly.ca/sites/default/files/hansard/32-1-242.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-242.pdf"
"October 19, 2010","2010-10-19","https://yukonassembly.ca/sites/default/files/hansard/32-1-241.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-241.pdf"
"October 18, 2010","2010-10-18","https://yukonassembly.ca/sites/default/files/hansard/32-1-240.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-240.pdf"
"October 14, 2010","2010-10-14","https://yukonassembly.ca/sites/default/files/hansard/32-1-239.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-239.pdf"
"October 13, 2010","2010-10-13","https://yukonassembly.ca/sites/default/files/hansard/32-1-238.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-238.pdf"
"October 12, 2010","2010-10-12","https://yukonassembly.ca/sites/default/files/hansard/32-1-237.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-237.pdf"
"October 7, 2010","2010-10-07","https://yukonassembly.ca/sites/default/files/hansard/32-1-236.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-236.pdf"
"October 6, 2010","2010-10-06","https://yukonassembly.ca/sites/default/files/hansard/32-1-235.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-235.pdf"
"October 5, 2010","2010-10-05","https://yukonassembly.ca/sites/default/files/hansard/32-1-234.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-234.pdf"
"October 4, 2010","2010-10-04","https://yukonassembly.ca/sites/default/files/hansard/32-1-233.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-233.pdf"
"September 30, 2010","2010-09-30","https://yukonassembly.ca/sites/default/files/hansard/32-1-232.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-232.pdf"
"September 29, 2010","2010-09-29","https://yukonassembly.ca/sites/default/files/hansard/32-1-231.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-231.pdf"
"September 28, 2010","2010-09-28","https://yukonassembly.ca/sites/default/files/hansard/32-1-230.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-230.pdf"
"September 27, 2010","2010-09-27","https://yukonassembly.ca/sites/default/files/hansard/32-1-229.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-229.pdf"
"September 23, 2010","2010-09-23","https://yukonassembly.ca/sites/default/files/hansard/32-1-228.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-228.pdf"
"September 22, 2010","2010-09-22","https://yukonassembly.ca/sites/default/files/hansard/32-1-227.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-227.pdf"
"September 21, 2010","2010-09-21","https://yukonassembly.ca/sites/default/files/hansard/32-1-226.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-226.pdf"
"May 20, 2010","2010-05-20","https://yukonassembly.ca/sites/default/files/hansard/32-1-225.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-225.pdf"
"May 19, 2010","2010-05-19","https://yukonassembly.ca/sites/default/files/hansard/32-1-224.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-224.pdf"
"May 18, 2010","2010-05-18","https://yukonassembly.ca/sites/default/files/hansard/32-1-223.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-223.pdf"
"May 17, 2010","2010-05-17","https://yukonassembly.ca/sites/default/files/hansard/32-1-222.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-222.pdf"
"May 13, 2010","2010-05-13","https://yukonassembly.ca/sites/default/files/hansard/32-1-221.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-221.pdf"
"May 12, 2010","2010-05-12","https://yukonassembly.ca/sites/default/files/hansard/32-1-220.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-220.pdf"
"May 11, 2010","2010-05-11","https://yukonassembly.ca/sites/default/files/hansard/32-1-219.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-219.pdf"
"May 10, 2010","2010-05-10","https://yukonassembly.ca/sites/default/files/hansard/32-1-218.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-218.pdf"
"May 6, 2010","2010-05-06","https://yukonassembly.ca/sites/default/files/hansard/32-1-217.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-217.pdf"
"May 5, 2010","2010-05-05","https://yukonassembly.ca/sites/default/files/hansard/32-1-216.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-216.pdf"
"May 4, 2010","2010-05-04","https://yukonassembly.ca/sites/default/files/hansard/32-1-215.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-215.pdf"
"May 3, 2010","2010-05-03","https://yukonassembly.ca/sites/default/files/hansard/32-1-214.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-214.pdf"
"April 29, 2010","2010-04-29","https://yukonassembly.ca/sites/default/files/hansard/32-1-213.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-213.pdf"
"April 28, 2010","2010-04-28","https://yukonassembly.ca/sites/default/files/hansard/32-1-212.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-212.pdf"
"April 27, 2010","2010-04-27","https://yukonassembly.ca/sites/default/files/hansard/32-1-211.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-211.pdf"
"April 26, 2010","2010-04-26","https://yukonassembly.ca/sites/default/files/hansard/32-1-210.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-210.pdf"
"April 22, 2010","2010-04-22","https://yukonassembly.ca/sites/default/files/hansard/32-1-209.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-209.pdf"
"April 21, 2010","2010-04-21","https://yukonassembly.ca/sites/default/files/hansard/32-1-208.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-208.pdf"
"April 20, 2010","2010-04-20","https://yukonassembly.ca/sites/default/files/hansard/32-1-207.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-207.pdf"
"April 19, 2010","2010-04-19","https://yukonassembly.ca/sites/default/files/hansard/32-1-206.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-206.pdf"
"April 15, 2010","2010-04-15","https://yukonassembly.ca/sites/default/files/hansard/32-1-205.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-205.pdf"
"April 14, 2010","2010-04-14","https://yukonassembly.ca/sites/default/files/hansard/32-1-204.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-204.pdf"
"April 13, 2010","2010-04-13","https://yukonassembly.ca/sites/default/files/hansard/32-1-203.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-203.pdf"
"April 12, 2010","2010-04-12","https://yukonassembly.ca/sites/default/files/hansard/32-1-202.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-202.pdf"
"April 8, 2010","2010-04-08","https://yukonassembly.ca/sites/default/files/hansard/32-1-201.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-201.pdf"
"April 7, 2010","2010-04-07","https://yukonassembly.ca/sites/default/files/hansard/32-1-200.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-200.pdf"
"April 6, 2010","2010-04-06","https://yukonassembly.ca/sites/default/files/hansard/32-1-199.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-199.pdf"
"April 1, 2010","2010-04-01","https://yukonassembly.ca/sites/default/files/hansard/32-1-198.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-198.pdf"
"March 31, 2010","2010-03-31","https://yukonassembly.ca/sites/default/files/hansard/32-1-197.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-197.pdf"
"March 30, 2010","2010-03-30","https://yukonassembly.ca/sites/default/files/hansard/32-1-196.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-196.pdf"
"March 29, 2010","2010-03-29","https://yukonassembly.ca/sites/default/files/hansard/32-1-195.mht","https://yukonassembly.ca/sites/default/files/hansard/32-1-195.pdf"
"March 25, 2010","2010-03-25","","https://yukonassembly.ca/sites/default/files/hansard/32-1-194.pdf"
"December 17, 2009","2009-12-17","","https://yukonassembly.ca/sites/default/files/hansard/32-1-193.pdf"
"December 16, 2009","2009-12-16","","https://yukonassembly.ca/sites/default/files/hansard/32-1-192.pdf"
"December 15, 2009","2009-12-15","","https://yukonassembly.ca/sites/default/files/hansard/32-1-191.pdf"
"December 14, 2009","2009-12-14","","https://yukonassembly.ca/sites/default/files/hansard/32-1-190.pdf"
"December 10, 2009","2009-12-10","","https://yukonassembly.ca/sites/default/files/hansard/32-1-189.pdf"
"December 9, 2009","2009-12-09","","https://yukonassembly.ca/sites/default/files/hansard/32-1-188.pdf"
"December 8, 2009","2009-12-08","","https://yukonassembly.ca/sites/default/files/hansard/32-1-187.pdf"
"December 7, 2009","2009-12-07","","https://yukonassembly.ca/sites/default/files/hansard/32-1-186.pdf"
"December 3, 2009","2009-12-03","","https://yukonassembly.ca/sites/default/files/hansard/32-1-185.pdf"
"December 2, 2009","2009-12-02","","https://yukonassembly.ca/sites/default/files/hansard/32-1-184.pdf"
"December 1, 2009","2009-12-01","","https://yukonassembly.ca/sites/default/files/hansard/32-1-183.pdf"
"November 30, 2009","2009-11-30","","https://yukonassembly.ca/sites/default/files/hansard/32-1-182.pdf"
"November 26, 2009","2009-11-26","","https://yukonassembly.ca/sites/default/files/hansard/32-1-181.pdf"
"November 25, 2009","2009-11-25","","https://yukonassembly.ca/sites/default/files/hansard/32-1-180.pdf"
"November 24, 2009","2009-11-24","","https://yukonassembly.ca/sites/default/files/hansard/32-1-179.pdf"
"November 23, 2009","2009-11-23","","https://yukonassembly.ca/sites/default/files/hansard/32-1-178.pdf"
"November 19, 2009","2009-11-19","","https://yukonassembly.ca/sites/default/files/hansard/32-1-177.pdf"
"November 18, 2009","2009-11-18","","https://yukonassembly.ca/sites/default/files/hansard/32-1-176.pdf"
"November 17, 2009","2009-11-17","","https://yukonassembly.ca/sites/default/files/hansard/32-1-175.pdf"
"November 16, 2009","2009-11-16","","https://yukonassembly.ca/sites/default/files/hansard/32-1-174.pdf"
"November 12, 2009","2009-11-12","","https://yukonassembly.ca/sites/default/files/hansard/32-1-173.pdf"
"November 10, 2009","2009-11-10","","https://yukonassembly.ca/sites/default/files/hansard/32-1-172.pdf"
"November 9, 2009","2009-11-09","","https://yukonassembly.ca/sites/default/files/hansard/32-1-171.pdf"
"November 5, 2009","2009-11-05","","https://yukonassembly.ca/sites/default/files/hansard/32-1-170.pdf"
"November 4, 2009","2009-11-04","","https://yukonassembly.ca/sites/default/files/hansard/32-1-169.pdf"
"November 3, 2009","2009-11-03","","https://yukonassembly.ca/sites/default/files/hansard/32-1-168.pdf"
"November 2, 2009","2009-11-02","","https://yukonassembly.ca/sites/default/files/hansard/32-1-167.pdf"
"October 29, 2009","2009-10-29","","https://yukonassembly.ca/sites/default/files/hansard/32-1-166.pdf"
"June 12, 2009","2009-06-12","","https://yukonassembly.ca/sites/default/files/hansard/32-1-165.pdf"
"May 14, 2009","2009-05-14","","https://yukonassembly.ca/sites/default/files/hansard/32-1-164.pdf"
"May 13, 2009","2009-05-13","","https://yukonassembly.ca/sites/default/files/hansard/32-1-163.pdf"
"May 12, 2009","2009-05-12","","https://yukonassembly.ca/sites/default/files/hansard/32-1-162.pdf"
"May 11, 2009","2009-05-11","","https://yukonassembly.ca/sites/default/files/hansard/32-1-161.pdf"
"May 7, 2009","2009-05-07","","https://yukonassembly.ca/sites/default/files/hansard/32-1-160.pdf"
"May 6, 2009","2009-05-06","","https://yukonassembly.ca/sites/default/files/hansard/32-1-159.pdf"
"May 5, 2009","2009-05-05","","https://yukonassembly.ca/sites/default/files/hansard/32-1-158.pdf"
"May 4, 2009","2009-05-04","","https://yukonassembly.ca/sites/default/files/hansard/32-1-157.pdf"
"April 30, 2009","2009-04-30","","https://yukonassembly.ca/sites/default/files/hansard/32-1-156.pdf"
"April 29, 2009","2009-04-29","","https://yukonassembly.ca/sites/default/files/hansard/32-1-155.pdf"
"April 28, 2009","2009-04-28","","https://yukonassembly.ca/sites/default/files/hansard/32-1-154.pdf"
"April 27, 2009","2009-04-27","","https://yukonassembly.ca/sites/default/files/hansard/32-1-153.pdf"
"April 23, 2009","2009-04-23","","https://yukonassembly.ca/sites/default/files/hansard/32-1-152.pdf"
"April 22, 2009","2009-04-22","","https://yukonassembly.ca/sites/default/files/hansard/32-1-151.pdf"
"April 21, 2009","2009-04-21","","https://yukonassembly.ca/sites/default/files/hansard/32-1-150.pdf"
"April 20, 2009","2009-04-20","","https://yukonassembly.ca/sites/default/files/hansard/32-1-149.pdf"
"April 16, 2009","2009-04-16","","https://yukonassembly.ca/sites/default/files/hansard/32-1-148.pdf"
"April 15, 2009","2009-04-15","","https://yukonassembly.ca/sites/default/files/hansard/32-1-147.pdf"
"April 14, 2009","2009-04-14","","https://yukonassembly.ca/sites/default/files/hansard/32-1-146.pdf"
"April 9, 2009","2009-04-09","","https://yukonassembly.ca/sites/default/files/hansard/32-1-145.pdf"
"April 8, 2009","2009-04-08","","https://yukonassembly.ca/sites/default/files/hansard/32-1-144.pdf"
"April 7, 2009","2009-04-07","","https://yukonassembly.ca/sites/default/files/hansard/32-1-143.pdf"
"April 6, 2009","2009-04-06","","https://yukonassembly.ca/sites/default/files/hansard/32-1-142.pdf"
"April 2, 2009","2009-04-02","","https://yukonassembly.ca/sites/default/files/hansard/32-1-141.pdf"
"April 1, 2009","2009-04-01","","https://yukonassembly.ca/sites/default/files/hansard/32-1-140.pdf"
"March 31, 2009","2009-03-31","","https://yukonassembly.ca/sites/default/files/hansard/32-1-139.pdf"
"March 30, 2009","2009-03-30","","https://yukonassembly.ca/sites/default/files/hansard/32-1-138.pdf"
"March 26, 2009","2009-03-26","","https://yukonassembly.ca/sites/default/files/hansard/32-1-137.pdf"
"March 25, 2009","2009-03-25","","https://yukonassembly.ca/sites/default/files/hansard/32-1-136.pdf"
"March 24, 2009","2009-03-24","","https://yukonassembly.ca/sites/default/files/hansard/32-1-135.pdf"
"March 23, 2009","2009-03-23","","https://yukonassembly.ca/sites/default/files/hansard/32-1-134.pdf"
"March 19, 2009","2009-03-19","","https://yukonassembly.ca/sites/default/files/hansard/32-1-133.pdf"
"December 15, 2008","2008-12-15","","https://yukonassembly.ca/sites/default/files/hansard/32-1-132.pdf"
"December 11, 2008","2008-12-11","","https://yukonassembly.ca/sites/default/files/hansard/32-1-131.pdf"
"December 10, 2008","2008-12-10","","https://yukonassembly.ca/sites/default/files/hansard/32-1-130.pdf"
"December 9, 2008","2008-12-09","","https://yukonassembly.ca/sites/default/files/hansard/32-1-129.pdf"
